epoch,train_loss,val_loss,train_accuracy,val_accuracy,lr,weight_decay,loss_function
1,0.5713155579592105,0.4971167544523875,0.6900052742616034,0.7552083333333334,0.0001,0.0001,weighted_cross_entropy
2,0.5012029931263582,0.4955376639962196,0.741165611814346,0.7244791666666667,0.0001,0.0001,weighted_cross_entropy
3,0.47715777152449773,0.48923683737715085,0.7573180379746836,0.7354166666666667,0.0001,0.0001,weighted_cross_entropy
4,0.4655129907314787,0.47271666303277016,0.7692510548523207,0.7546875,0.0001,0.0001,weighted_cross_entropy
5,0.45176503914192256,0.4649519513050715,0.7734045358649789,0.753125,0.0001,0.0001,weighted_cross_entropy
6,0.441637140506179,0.46338934178153673,0.7761075949367089,0.7640625,0.0001,0.0001,weighted_cross_entropy
7,0.4318535392671698,0.4736419372260571,0.7838871308016878,0.7614583333333333,0.0001,0.0001,weighted_cross_entropy
8,0.4183149762168715,0.4695901771386464,0.7906777426160337,0.7666666666666667,0.0001,0.0001,weighted_cross_entropy
9,0.4036026589163748,0.49846976275245347,0.7960838607594937,0.7598958333333333,0.0001,0.0001,weighted_cross_entropy
